structId,sortId,name,description,area,category,skill,tier,tierName,completionPercent,skillRequirements,wikiNotes,classification
5155,442,Charge an Amulet of Glory in the Heroes' Guild,Charge an Amulet of Glory at the Fountain of Heroes in the Heroes' Guild,Asgarnia,Combat,,2,Medium,,,67%,
2314,443,Defeat 30 Black Dragons in Asgarnia,Defeat 30 Black Dragons in Asgarnia,Asgarnia,Combat,,2,Medium,,,64%,
2324,444,Complete the Medium Falador Diary,Complete all of the medium tasks in the Falador Achievement Diary,Asgarnia,Achievement,,2,Medium,,,40%,
2327,445,Complete A Porcine of Interest,Complete the A Porcine of Interest quest,Asgarnia,Quest,,2,Medium,,,,
2332,446,Enter the Warriors' Guild,Enter the Warriors' Guild,Asgarnia,Other,,2,Medium,,,36%,
2333,447,Defeat Some Animated Rune Armour,Defeat Some Animated Rune Armour in the Warriors' Guild,Asgarnia,Combat,,2,Medium,,,27%,
2336,448,Complete a Game of Intermediate Pest Control,Complete a game of Intermediate Pest Control or higher,Asgarnia,Minigame,,2,Medium,,,21%,
2338,449,Open the Crystal Chest,Open the Crystal Chest in Taverley,Asgarnia,Other,,2,Medium,,,52%,
5164,450,Room 3 of Pyramid Plunder,Search the Golden Chest in Room 3 of Pyramid Plunder in Sophanem,Kharidian Desert,Minigame,Thieving,2,Medium,,,,
5165,451,Room 4 of Pyramid Plunder,Search the Golden Chest in Room 4 of Pyramid Plunder in Sophanem,Kharidian Desert,Minigame,Thieving,2,Medium,,,29%,
5166,452,Room 5 of Pyramid Plunder,Search the Golden Chest in Room 5 of Pyramid Plunder in Sophanem,Kharidian Desert,Minigame,Thieving,2,Medium,,,45%,
2351,453,Pick a Spring Sq'irk,Pick a Spring Sq'irk in the Sorceress's Garden,Kharidian Desert,Minigame,Thieving,2,Medium,,,31%,
2352,454,Pick a Autumn Sq'irk,Pick a Autumn Sq'irk in the Sorceress's Garden,Kharidian Desert,Minigame,Thieving,2,Medium,,,24%,
5173,455,Turn in 10 Spring Sq'irkjuices to Osman,Turn in 10 Spring Sq'irkjuices to Osman in Al Kharid in one go,Kharidian Desert,Minigame,Thieving,2,Medium,,,13%,
5176,456,Pickpocket a Bandit in the Bandit Camp,Pickpocket a Bandit in the Kharidian Desert's Bandit Camp,Kharidian Desert,Skill,Thieving,2,Medium,,,14%,
2361,457,Turn in a Pyramid Top to Simon Templeton,Turn in a Pyramid Top to Simon Templeton at the Agility Pyramid,Kharidian Desert,Skill,Agility,2,Medium,,,6.8%,
2363,458,Craft a Lava Rune at the Fire Altar,Craft a Lava Rune at the Fire Altar,Kharidian Desert,Skill,Runecraft,2,Medium,,,24%,
2367,459,Catch 30 Orange Salamanders,Catch 30 Orange Salamanders at Uzer,Kharidian Desert,Skill,Hunter,2,Medium,,,12%,
2368,460,Mine 30 Chunks of Granite,Mine 30 chunks of Granite at the Kharidian Desert Quarry,Kharidian Desert,Skill,Mining,2,Medium,,,18%,
2370,461,Defeat a Scarab Mage,Defeat a Scarab Mage,Kharidian Desert,Combat,,2,Medium,,,8.5%,
2373,462,Defeat a Kalphite Guardian,Defeat a Kalphite Guardian in the Kharidian Desert,Kharidian Desert,Combat,,2,Medium,,,0.5%,
2376,463,Cast Ice Rush,Cast the Ice Rush spell,Kharidian Desert,Combat,Magic,2,Medium,,,<0.1%,
2387,464,Complete the Medium Desert Diary,Complete all of the medium tasks in the Desert Achievement Diary,Kharidian Desert,Achievement,,2,Medium,,,14%,
2391,465,Cast Bones to Peaches,Cast the Bones to Peaches spell,Kharidian Desert,Skill,,2,Medium,,,57%,
2395,466,Complete Spirits of the Elid,Complete the Spirits of the Elid quest,Kharidian Desert,Quest,,2,Medium,,,51%,
2399,467,Pray at the Elidinis Statuette,Pray at the Elidinis Statuette in Nardah,Kharidian Desert,Other,,2,Medium,,,43%,
2403,468,Enter Sophanem,Enter Sophanem,Kharidian Desert,Other,,2,Medium,,,50%,
2405,469,Complete Shadow of the Storm,Complete the Shadow of the Storm quest,Kharidian Desert,Quest,,2,Medium,,,32%,
5189,470,Complete the Canifis Agility Course,Complete a lap of the Canifis Rooftop Agility Course,Morytania,Skill,Agility,2,Medium,,,2.7%,
2418,471,Complete the Werewolf Agility Course,Complete a lap of the Werewolf Agility Course,Morytania,Skill,Agility,2,Medium,,,44%,
2421,472,Catch a Swamp Lizard in Morytania,Catch a Swamp Lizard in Morytania,Morytania,Skill,Hunter,2,Medium,,,13%,
2426,473,Assemble a Slayer Helm,Assemble a Slayer Helm,Morytania,Combat,Slayer,2,Medium,,,10.0%,
2430,474,Defeat a Fiyr Shade,Defeat a Fiyr Shade,Morytania,Combat,,2,Medium,,,16%,
2434,475,Defeat a Vyrewatch Sentinel,Defeat a Vyrewatch Sentinel in Darkmeyer,Morytania,Combat,,2,Medium,,,7.2%,
2438,476,Equip a Piece of any Barrows Armour Set,Equip any piece of any Barrows armour set,Morytania,Combat,,2,Medium,,,0.3%,
2441,477,Loot a Barrows Chest,Loot a Barrows Chest once,Morytania,Combat,,2,Medium,,,19%,
2466,478,Complete the Medium Morytania Diary,Complete all of the medium tasks in the Morytania Achievement Diary,Morytania,Achievement,,2,Medium,,,60%,
2470,479,Complete a Medium Temple Trek,Complete a medium Temple Trek,Morytania,Minigame,,2,Medium,,,63%,
2473,480,Complete Haunted Mine,Complete the Haunted Mine quest,Morytania,Quest,,2,Medium,,,5.7%,
2475,481,Complete Ghosts Ahoy,Complete the Ghosts Ahoy quest,Morytania,Quest,,2,Medium,,,0.1%,
2477,482,Complete A Taste of Hope,Complete the A Taste of Hope quest,Morytania,Quest,,2,Medium,,,70%,
2479,483,Achieve 100% Shades of Mort'Ton Sanctity,Achieve 100% Sanctity during the Shades of Mort'ton minigame,Morytania,Minigame,,2,Medium,,,57%,
2480,484,Visit Harmony Island,Visit Harmony Island,Morytania,Other,,2,Medium,,,64%,
2481,485,Equip a Salve Amulet (e),Equip a Salve Amulet (e),Morytania,Other,,2,Medium,,,17%,
2482,486,Visit Mos Le'Harmless,Visit Mos Le'Harmless,Morytania,Other,,2,Medium,,,50%,
5202,487,Sacrifice Some Dragon Bones at the Chaos Temple,Sacrifice some Dragon Bones at the Western Chaos Temple altar,Wilderness,Skill,Prayer,2,Medium,,,57%,
2485,488,Bury Some Lava Dragon Bones,Bury some Lava Dragon Bones,Wilderness,Skill,Prayer,2,Medium,,,16%,
2489,489,Complete the Wilderness Agility Course,Complete a lap of the Wilderness Agility Course,Wilderness,Skill,Agility,2,Medium,,,42%,
2490,490,Catch a Black Salamander,Catch a Black Salamander in the Wilderness,Wilderness,Skill,Hunter,2,Medium,,,17%,
2497,491,Fill a Large Pouch,Fill a Large Pouch with Essence,Global,Skill,Runecraft,2,Medium,,,12%,
2501,492,Defeat the Crazy Archaeologist,Defeat the Crazy Archaeologist in the Wilderness,Wilderness,Combat,,2,Medium,,,3.5%,
2505,493,Defeat Scorpia,Defeat Scorpia in the Wilderness,Wilderness,Combat,,2,Medium,,,<0.1%,
2509,494,Defeat the Chaos Fanatic,Defeat the Chaos Fanatic in the Wilderness,Wilderness,Combat,,2,Medium,,,7.8%,
2513,495,Defeat the Chaos Elemental,Defeat the Chaos Elemental in the Wilderness,Wilderness,Combat,,2,Medium,,,14%,
2515,496,Equip a Fedora,Equip a Fedora,Wilderness,Combat,,2,Medium,,,27%,
2525,497,Obtain an Ecumenical Key,Obtain an Ecumenical Key as a drop in the Wilderness God Wars Dungeon,Wilderness,Combat,,2,Medium,,,69%,
2526,498,Equip a Lava Battlestaff,Equip a Lava Battlestaff,Global,Combat,,2,Medium,,,18%,
2528,499,Equip a Bracelet of Ethereum,Equip a Bracelet of Ethereum,Wilderness,Combat,,2,Medium,,,48%,
2536,500,Equip a God Cape,"Equip either a Saradomin Cape, a Guthix Cape or a Zamorak Cape",Wilderness,Combat,Magic,2,Medium,,,37%,
2538,501,Cast Saradomin Strike,Cast the Saradomin Strike spell outside of the Mage Arena,Wilderness,Combat,Magic,2,Medium,,,60%,
2539,502,Cast Claws of Guthix,Cast the Claws of Guthix spell outside of the Mage Arena,Wilderness,Combat,Magic,2,Medium,,,41%,
2540,503,Cast Flames of Zamorak,Cast the Flames of Zamorak spell outside of the Mage Arena,Wilderness,Combat,Magic,2,Medium,,,18%,
2542,504,Complete the Medium Wilderness Diary,Complete all of the medium tasks in the Wilderness Achievement Diary,Wilderness,Achievement,,2,Medium,,,52%,
2547,505,Open a Looting Bag,Open a Looting Bag,Wilderness,Other,,2,Medium,,,66%,
2551,506,Enter the Deep Wilderness Dungeon,Enter the Deep Wilderness Dungeon,Wilderness,Other,,2,Medium,,,4.3%,
2554,507,Open One of Larran's Chests,Open either Larran's Small Chest or Larran's Big Chest,Wilderness,Combat,,2,Medium,,,29%,
2558,508,Move Your House to Pollnivneach,Move your Player Owned House to Pollnivneach,Kharidian Desert,Skill,Construction,2,Medium,,,0.9%,
5211,509,Defeat a Crocodile,Defeat a Crocodile in the Kharidian Desert,Kharidian Desert,Combat,,2,Medium,,,28%,
5212,510,Make a Combat Potion,Make a Combat Potion,Kharidian Desert,Skill,Herblore,2,Medium,,,22%,
2563,511,Complete the Medium Varrock Diary,Complete all of the medium tasks in the Varrock Achievement Diary,Misthalin,Achievement,,2,Medium,,,0.5%,
2569,512,Complete the Medium Ardougne Diary,Complete all of the medium tasks in the Ardougne Achievement Diary,Kandarin,Achievement,,2,Medium,,,5.0%,
3801,513,Craft a Chaos Rune using a Chaos Core,Craft a Chaos Rune using a Chaos Core,Global,Skill,Runecraft,2,Medium,,,19%,
3816,514,1 Tempoross Kill,Help the Spirit Anglers subdue the Tempoross,Kharidian Desert,Skill,Fishing,2,Medium,,,5.0%,
5941,515,10 Tempoross Kills,Help the Spirit Anglers subdue the Tempoross 10 times,Kharidian Desert,Skill,Fishing,2,Medium,,,3.2%,
5942,516,25 Tempoross Kills,Help the Spirit Anglers subdue the Tempoross 25 times,Kharidian Desert,Skill,Fishing,2,Medium,,,6.4%,
5243,517,All Hard Combat Achievements,Complete all Hard Combat Achievements,Global,Achievement,,2,Medium,,,4.1%,
5244,518,All Elite combat Achievements,Complete all Elite combat Achievements,Global,Achievement,,2,Medium,,,7.1%,
5246,519,All Grandmaster Combat Achievements,Complete all Grandmaster Combat Achievements,Global,Achievement,,2,Medium,,,1.2%,
5247,520,25 Combat Achievement Points,Obtain 25 Combat Achievement Points,Global,Achievement,,2,Medium,,,58%,
5248,521,50 Combat Achievement Points,Obtain 50 Combat Achievement Points,Global,Achievement,,2,Medium,,,44%,
3866,522,Cast Resurrect Superior Ghost,Resurrect a ghost by using the Resurrect Superior Ghost spell,Kourend & Kebos,Skill,Magic,2,Medium,,,58%,
3867,523,Inferior Demonbane Demon Kill,Kill a demon using the Inferior Demonbane spell,Kourend & Kebos,Skill,Magic,2,Medium,,,25%,
3871,524,Open a Black Chest,Open a Black Chest from Shades of Mort'ton,Morytania,Minigame,,2,Medium,,,34%,
3873,525,Win a Game of Soul Wars,Win a game of Soul Wars,Misthalin,Minigame,,2,Medium,,,18%,
3874,526,Purchase an Ectoplasmator,Purchase an Ectoplasmator from Nomad on the Isle of Souls,Misthalin,Minigame,,2,Medium,,,5.3%,
3878,527,Purchase a Celestial ring,Purchase a Celestial ring from Dusuri's Star Shop,Asgarnia,Skill,,2,Medium,,,0.3%,
3880,528,Equip a Piece of the Golden Prospector set,"Equip either a Golden prospector helmet, a Golden prospector jacket, some Golden prospector legs or Golden prospector boots",Asgarnia,Skill,,2,Medium,,,6.3%,
3890,529,Max out 1 Fragment,Achieve the maximum level on 1 Fragment,Global,Other,,2,Medium,,,48%,
3893,530,Activate 1 Set Effect,Fully activate 1 Set Effect with your equipped Fragments,Global,Other,,2,Medium,,,61%,
5842,531,Complete 10 Laps of the Varrock Agility Course,Complete 10 laps of the Varrock Rooftop Agility Course,Misthalin,Skill,Agility,2,Medium,,,,
2574,532,Fill 5 Master Clue Collection Log Slots,Fill 5 slots in the Master Clue section of the Collection Log,Global,Minigame,,3,Hard,,,0.5%,
5954,533,Equip a Gilded or Trimmed Wizard Item,Equip either a Gilded armour item or trimmed wizard item,Global,Minigame,,3,Hard,,,0.6%,
2578,534,Equip a Full Vestment Set,Equip a full set of Vestment robes with all pieces aligned to the same god,Global,Minigame,,3,Hard,,,0.4%,
2581,535,Equip a Full Gilded Set,Equip either a full set of Gilded Rune Armour or a full set of Gilded Dragonhide Armour,Global,Minigame,Defence,3,Hard,,,<0.1%,
2582,536,Equip a Full God Rune Set,Equip a full set of God Rune Armour with all pieces aligned to the same god,Global,Minigame,Defence,3,Hard,,,2.6%,
2585,537,Equip a Full God Dragonhide Set,"Equip a Blessed Coif, Body, Chaps and Vambraces with all pieces aligned to the same god",Global,Minigame,Defence,3,Hard,,,1.3%,
2587,538,Equip an Ornament Kit Item,Equip any item that has an Ornament Kit attached to it,Global,Minigame,,3,Hard,,,<0.1%,
2589,539,Equip Some Ranger Boots,Equip a pair of Ranger Boots,Global,Minigame,Ranged,3,Hard,,,<0.1%,
2592,540,Fill 10 Elite Clue Collection Log Slots,Fill 10 slots in the Elite Clue section of the Collection Log,Global,Minigame,,3,Hard,,,,
2593,541,Fill 15 Hard Clue Collection Log Slots,Fill 15 slots in the Hard Clue section of the Collection Log,Global,Minigame,,3,Hard,,,,
2598,542,Fill 20 Medium Clue Collection Log Slots,Fill 20 slots in the Medium Clue section of the Collection Log,Global,Minigame,,3,Hard,,,,
2599,543,Fill 20 Easy Clue Collection Log Slots,Fill 20 slots in the Easy Clue section of the Collection Log,Global,Minigame,,3,Hard,,,,
2604,544,Fill 10 Beginner Clue Collection Log Slots,Fill 10 slots in the Beginner Clue section of the Collection Log,Global,Minigame,,3,Hard,,,9.4%,
2605,545,Gain 10 Unique Items From Master Clues,Gain 10 unique items from Master Clue Scroll Reward Caskets,Global,Minigame,,3,Hard,,,,
2607,546,Gain 10 Unique Items From Elite Clues,Gain 10 unique items from Elite Clue Scroll Reward Caskets,Global,Minigame,,3,Hard,,,,
2609,547,Gain 20 Unique Items From Hard Clues,Gain 20 unique items from Hard Clue Scroll Reward Caskets,Global,Minigame,,3,Hard,,,,
2611,548,Gain 25 Unique Items From Medium Clues,Gain 25 unique items from Medium Clue Scroll Reward Caskets,Global,Minigame,,3,Hard,,,,
2613,549,Gain 35 Unique Items From Easy Clues,Gain 35 unique items from Easy Clue Scroll Reward Caskets,Global,Minigame,,3,Hard,,,36%,
2615,550,Gain 35 Unique Items From Beginner Clues,Gain 35 unique items from Beginner Clue Scroll Reward Caskets,Global,Minigame,,3,Hard,,,,
2617,551,Gain a Unique Item From a Master Clue,Gain a unique item from a Master Clue Scroll Reward Casket,Global,Minigame,,3,Hard,,,,
2620,552,Gain a Unique Item From an Elite Clue,Gain a unique item from an Elite Clue Scroll Reward Casket,Global,Minigame,,3,Hard,,,,
2635,553,Restore 75 Prayer Points at an Altar,Restore 75 or more Prayer Points at any altar,Global,Combat,Prayer,3,Hard,,,,
2636,554,Reach a Prayer Bonus of 30,Equip enough items to reach a Prayer Bonus of 30 or more,Global,Combat,Prayer,3,Hard,,,4.5%,
5494,555,Plant 100 Bologano Seeds,Plant 100 Bologano seeds in the Tithe Farm minigame,Kourend & Kebos,Skill,Farming,3,Hard,,,,
5497,556,Enter the Farming Guild's Mid Tier,Enter the mid tier of the Farming Guild in the Kebos Lowlands,Kourend & Kebos,Skill,Farming,3,Hard,,,,
5500,557,Serve 20 Pizzas in the Mess Hall,"Make and serve 20 Pineapple pizzas in the Mess Hall in Hosidius, whilst having at least 30% appreciation",Kourend & Kebos,Skill,Cooking,3,Hard,,,6.6%,
5504,558,Obtain Adamantite Ore at the Blast Mine,Obtain a piece of Adamantite ore while taking part in the Blast Mine,Kourend & Kebos,Skill,Mining,3,Hard,,,,
5506,559,Chop a Magic Log at the Forsaken Tower,Chop a log from the Magic trees around the Forsaken Tower,Kourend & Kebos,Skill,Woodcutting,3,Hard,,,,
5507,560,Cast Resurrect Crops,Cast the spell Resurrect Crops from the Arceuus spellbook,Kourend & Kebos,Skill,Magic,3,Hard,,,,
5546,561,1 Sarachnis Kill,Kill Sarachnis in the Forthos Dungeon,Kourend & Kebos,Combat,,3,Hard,,,0.5%,
5547,562,50 Sarachnis Kills,Kill Sarachnis in the Forthos Dungeon 50 times,Kourend & Kebos,Combat,,3,Hard,,,,
5548,563,150 Sarachnis Kills,Kill Sarachnis in the Forthos Dungeon 150 times,Kourend & Kebos,Combat,,3,Hard,,,,
5549,564,300 Sarachnis Kills,Kill Sarachnis in the Forthos Dungeon 300 times,Kourend & Kebos,Combat,,3,Hard,,,,
5557,565,1 Skotizo Kill,Kill Skotizo beneath the Catacombs of Kourend,Kourend & Kebos,Combat,,3,Hard,,,,
5558,566,10 Skotizo Kills,Kill Skotizo beneath the Catacombs of Kourend 10 times,Kourend & Kebos,Combat,,3,Hard,,,,
5577,567,1 Chambers of Xeric,Complete the Chambers of Xeric,Kourend & Kebos,Minigame,,3,Hard,,,,
5962,568,25 Chambers of Xeric,Complete the Chambers of Xeric Normal or Challenge Mode 25 times,Kourend & Kebos,Minigame,,3,Hard,,,,
5578,569,50 Chambers of Xeric,Complete the Chambers of Xeric Normal or Challenge Mode 50 times,Kourend & Kebos,Minigame,,3,Hard,,,,
5963,570,100 Chambers of Xeric,Complete the Chambers of Xeric Normal or Challenge Mode 100 times,Kourend & Kebos,Minigame,,3,Hard,,,,
5586,571,1 Chambers of Xeric Challenge Mode,Complete the Chambers of Xeric Challenge Mode,Kourend & Kebos,Minigame,,3,Hard,,,,
5964,572,25 Chambers of Xeric Challenge Mode,Complete the Chambers of Xeric Challenge Mode 25 times,Kourend & Kebos,Minigame,,3,Hard,,,,
5599,573,Teleport to Xeric's Honour,Teleport to Xeric's Honour using Xeric's talisman,Kourend & Kebos,Other,,3,Hard,,,16%,
5600,574,Equip a Dragon Warhammer,Obtain and equip a Dragon warhammer,Kourend & Kebos,Combat,Strength,3,Hard,,,36%,
5601,575,Equip Boots of Brimstone,Obtain and equip a pair of Boots of brimstone,Kourend & Kebos,Combat,,3,Hard,,,,
5602,576,Equip a Dust Battlestaff,Obtain and equip a Dust battlestaff,Kourend & Kebos,Combat,Magic,3,Hard,,,,
5603,577,Equip a Mist Battlestaff,Obtain and equip a Mist battlestaff,Global,Combat,Magic,3,Hard,,,,
5628,578,Kourend and Kebos Hard Diary Tasks,Complete all tasks in the hard tier of the Kourend and Kebos achievement diary,Kourend & Kebos,Achievement,,3,Hard,,,,
5667,579,75 Hard Clue Scrolls,Open 75 Reward caskets for completing hard clue scrolls,Global,Minigame,,3,Hard,,,,
5668,580,150 Hard Clue Scrolls,Open 150 Reward caskets for completing hard clue scrolls,Global,Minigame,,3,Hard,,,,
5673,581,25 Elite Clue Scrolls,Open 25 Reward caskets for completing elite clue scrolls,Global,Minigame,,3,Hard,,,,
5674,582,75 Elite Clue Scrolls,Open 75 Reward caskets for completing elite clue scrolls,Global,Minigame,,3,Hard,,,,
5679,583,1 Master Clue Scroll,Open a Reward casket for completing a master clue scroll,Global,Minigame,,3,Hard,,,,
5686,584,1 Mimic Kill,Kill the Mimic as part of a Treasure Trail,Kourend & Kebos,Combat,,3,Hard,,,,
5687,585,5 Mimic Kills,Kill the Mimic as part of a Treasure Trail 5 times,Kourend & Kebos,Combat,,3,Hard,,,,
5699,586,Cast Kourend Castle Teleport,Cast the spell Kourend Castle Teleport after unlocking it by reading transportation incantations,Kourend & Kebos,Other,Magic,3,Hard,,,,
5703,587,Equip the Farmer's Outfit,"Equip a full set of the Farmer's outfit, purchased from the Tithe Farm minigame",Kourend & Kebos,Minigame,Farming,3,Hard,,,,
5705,588,Equip the Pyromancer's Garb,"Equip a full set of Pyromancer's garb, rewarded from the Wintertodt",Kourend & Kebos,Minigame,Firemaking,3,Hard,,,45%,
2654,589,Achieve Your First Level 60,Reach level 60 in any skill,Global,Skill,,3,Hard,,,,
2655,590,Achieve Your First Level 70,Reach level 70 in any skill,Global,Skill,,3,Hard,,,,
2656,591,Achieve Your First Level 80,Reach level 80 in any skill,Global,Skill,,3,Hard,,,,
2665,592,Reach Total Level 1500,Reach a Total Level of 1500,Global,Skill,,3,Hard,,,,
2666,593,Reach Total Level 1750,Reach a Total Level of 1750,Global,Skill,,3,Hard,,,81%,
2677,594,Reach Base Level 60,Reach level 60 in every skill,Global,Skill,,3,Hard,,,,
2678,595,Reach Base Level 70,Reach level 70 in every skill,Global,Skill,,3,Hard,,,,
1770,596,Steal From a Gem Stall,Steal from a Gem Stall,Global,Skill,Thieving,3,Hard,,,42%,
4824,597,Check a grown Palm Tree,Check the health of a Palm Tree you've grown,Global,Skill,Farming,3,Hard,,,34%,
1778,598,Dig Up Some Magic Roots,Dig up some Magic Roots from a Magic Tree you've grown,Global,Skill,Farming,3,Hard,,,,
1786,599,Chop 75 Magic Logs,Chop 75 Magic Logs from Magic Trees,Global,Skill,Woodcutting,3,Hard,,,,
1793,600,Cook 100 Sharks,Cook 100 Raw Sharks,Global,Skill,Cooking,3,Hard,,,,
1800,601,Mine 50 Adamantite Ore,Mine 50 Adamantite Ore,Global,Skill,Mining,3,Hard,,,,
1807,602,Fletch a Magic Shortbow,Fletch a Magic Shortbow,Global,Skill,Fletching,3,Hard,,,95%,
1808,603,Fletch a Rune Crossbow,Fletch a Rune Crossbow,Global,Skill,Fletching,3,Hard,,,,
1816,604,Defeat a Slayer Boss,Defeat any Slayer Boss,Global,Combat,Slayer,3,Hard,,,3.3%,
1817,605,Complete 50 Slayer Tasks,Complete 50 Slayer Tasks,Global,Combat,Slayer,3,Hard,,,2.1%,
1818,606,Complete 100 Slayer Tasks,Complete 100 Slayer Tasks,Global,Combat,Slayer,3,Hard,,,1.8%,
1819,607,Defeat 10 Superior Slayer Creatures,Defeat 10 Superior Slayer Creatures,Global,Combat,Slayer,3,Hard,,,1.6%,
1820,608,Defeat 20 Superior Slayer Creatures,Defeat 20 Superior Slayer Creatures,Global,Combat,Slayer,3,Hard,,,,
1830,609,Craft a Dragonstone Amulet,Craft a Dragonstone Amulet,Global,Skill,Crafting,3,Hard,,,,
1831,610,Craft 30 Blue Dragonhide Bodies,Craft 30 Blue Dragonhide Bodies,Global,Skill,Crafting,3,Hard,,,,
1839,611,Catch 100 Shark,Catch 100 Raw Shark whilst Fishing,Global,Skill,Fishing,3,Hard,,,0.5%,
1846,612,"Smith 1,000 Adamant Dart Tips","Use an Anvil to smith 1,000 Adamant Dart Tips",Kharidian Desert,Skill,Smithing,3,Hard,,,5.3%,
1847,613,Smelt a Runite Bar,Use a Furnace to smelt a Runite Bar,Global,Skill,Smithing,3,Hard,,,4.5%,
1855,614,Fill a Hard STASH Unit,Build a Hard STASH unit and fill it with the relevant items,Global,Skill,Construction,3,Hard,,,0.3%,
1856,615,Build an Achievement Gallery,Build an Achievement Gallery in your Player Owned House,Global,Skill,Construction,3,Hard,,,0.1%,
1863,616,Craft 2500 Essence Into Runes,Use Runecrafting Altars to craft 2500 essence into runes of any type,Global,Skill,Runecraft,3,Hard,,,0.8%,
1870,617,Burn 100 Yew Logs,Burn 100 Yew Logs,Global,Skill,Firemaking,3,Hard,,,8.4%,
1871,618,Burn Some Magic Logs,Burn some Magic Logs,Global,Skill,Firemaking,3,Hard,,,2.4%,
1877,619,Catch a Dragon Impling,Catch a Dragon Impling,Global,Skill,Hunter,3,Hard,,,1.2%,
1883,620,Complete 250 Laps of a Rooftop Agility Course,Complete 250 laps of any Rooftop Agility Course,Global,Skill,Agility,3,Hard,,,8.2%,
1890,621,Make a Saradomin Brew,Make a Saradomin Brew,Global,Skill,Herblore,3,Hard,,,7.8%,
1891,622,Clean 100 Grimy Dwarf Weed,Clean 100 Grimy Dwarf Weed,Global,Skill,Herblore,3,Hard,,,6.9%,
1898,623,Reach Combat Level 100,Reach Combat Level 100,Global,Combat,,3,Hard,,,3.4%,
1899,624,Reach Combat Level 110,Reach Combat Level 110,Global,Combat,,3,Hard,,,2.9%,
1908,625,Equip a Dragon Weapon,Equip any Dragon weapon,Global,Combat,Attack,3,Hard,,,4.8%,
1918,626,Equip a Full Black Dragonhide Set,"Equip a Black Dragonhide Body, some Black Dragonhide Chaps and some Black Dragonhide Vambraces",Global,Combat,Ranged,3,Hard,,,1.4%,
1921,627,Equip a Magic Shortbow,Equip a Magic Shortbow,Global,Combat,Ranged,3,Hard,,,80%,
1922,628,Equip a Rune Crossbow,Equip a Rune Crossbow,Global,Combat,Ranged,3,Hard,,,77%,
1929,629,Equip a Combination Battlestaff or Mystic Staff,Equip either a Combination Battlestaff or a Combination Mystic Staff,Global,Combat,Magic,3,Hard,,,,
1930,630,Cast a Wave Spell,Cast any wave spell,Global,Combat,Magic,3,Hard,,,,
1931,631,Cast a Surge Spell,Cast any surge spell,Global,Combat,Magic,3,Hard,,,,
4833,632,Set up a Magic Bird House,Set up a Magic Bird House on Fossil Island,Misthalin,Skill,Hunter,3,Hard,,,,
4835,633,Catch 200 Implings in Puro-Puro,Catch 200 Implings in Puro-Puro,Misthalin,Minigame,Hunter,3,Hard,,,,
1942,634,Buy an Ash Covered Tome,Buy an Ash Covered Tome from Petrified Pete's Ore Shop on Fossil Island,Misthalin,Minigame,Mining,3,Hard,,,,
4839,635,Check a grown Magic Tree in Lumbridge,Check the health of a Magic Tree you've grown in Lumbridge,Misthalin,Skill,Farming,3,Hard,,,,
4840,636,Check a grown Mahogany Tree,Check the health of a Mahogany Tree you've grown on Fossil Island,Misthalin,Skill,Farming,3,Hard,,,,
4841,637,Steal a Diamond in Dorgesh-Kaan,Steal a Diamond from a chest in Dorgesh-Kaan,Misthalin,Skill,Thieving,3,Hard,,,,
4844,638,Take the Advanced Shortcut to the Cosmic Altar,Use the Advanced Narrow Walkway Agility Shortcut near the Cosmic Altar,Misthalin,Skill,Agility,3,Hard,,,,
1962,639,Defeat a Rune Dragon,Defeat a Rune Dragon in the Lithkren Vault,Fremennik Province,Combat,,3,Hard,,,,
1967,640,Equip a Hill Giant Club,Equip a Hill Giant Club,Misthalin,Combat,Attack,3,Hard,,,<0.1%,
1971,641,Equip Bryophyta's Staff,Equip Bryophyta's Staff,Misthalin,Combat,Magic,3,Hard,,,75%,
1974,642,Defeat the Abyssal Sire,Defeat the Abyssal Sire in the Abyssal Nexus,Misthalin,Combat,,3,Hard,,,22%,
1976,643,Defeat an Ancient Wyvern,Defeat an Ancient Wyvern on Fossil Island,Misthalin,Combat,Slayer,3,Hard,,,17%,
1984,644,Complete the Hard Lumbridge & Draynor Diary,Complete all of the hard tasks in the Lumbridge & Draynor Achievement Diary,Misthalin,Achievement,,3,Hard,,,0.5%,
2010,645,Harvest Some Sweetcorn in Prifddinas,Harvest some Sweetcorn from the Prifddinas Allotment patch,Tirannwn,Skill,Farming,3,Hard,,,47%,
4852,646,Check a grown Crystal Tree,Check the health of a Crystal Tree you've grown in Prifddinas,Tirannwn,Skill,Farming,3,Hard,,,21%,
2013,647,Catch a Crystal Impling,Catch a Crystal Impling in Prifddinas,Tirannwn,Skill,Hunter,3,Hard,,,12%,
2016,648,Complete the Prifddinas Agility Course,Complete a lap of the Prifddinas Agility Course,Tirannwn,Skill,Agility,3,Hard,,,58%,
4853,649,Complete the Prifddinas Agility Course in 1:10,Complete a lap of the Prifddinas Agility Course in 1:10 or less,Tirannwn,Skill,Agility,3,Hard,,,56%,
2020,650,Pickpocket an Elf 50 Times,Pickpocket an Elf 50 times,Tirannwn,Skill,Thieving,3,Hard,,,42%,
2022,651,Defeat a Waterfiend in Tirannwn,Defeat a Waterfiend in Tirannwn,Tirannwn,Combat,,3,Hard,,,22%,
2024,652,Craft a Piece of Crystal Armour,Use a Singing Bowl to craft any piece of Crystal armour,Tirannwn,Skill,Smithing,3,Hard,,,8.2%,
