structId,sortId,name,description,area,category,skill,tier,tierName,completionPercent,skillRequirements,wikiNotes,classification
5173,394,Turn in 10 Spring Sq'irkjuices to Osman,Turn in 10 Spring Sq'irkjuices to Osman in Al Kharid in one go,Kharidian Desert,Minigame,Thieving,2,Medium,38.1,,,
5176,395,Pickpocket a Bandit in the Bandit Camp,Pickpocket a Bandit in the Kharidian Desert's Bandit Camp,Kharidian Desert,Skill,Thieving,2,Medium,31.7,CRAFTING 52; DEFENCE 75,",",
2361,396,Turn in a Pyramid Top to Simon Templeton,Turn in a Pyramid Top to Simon Templeton at the Agility Pyramid,Kharidian Desert,Skill,Agility,2,Medium,22.9,RANGED 60; SLAYER 90,",",
2363,397,Craft a Lava Rune at the Fire Altar,Craft a Lava Rune at the Fire Altar,Kharidian Desert,Skill,Runecraft,2,Medium,,,,
2367,398,Catch 30 Orange Salamanders,Catch 30 Orange Salamanders at Uzer,Kharidian Desert,Skill,Hunter,2,Medium,,,,
2368,399,Mine 30 Chunks of Granite,Mine 30 chunks of Granite at the Kharidian Desert Quarry,Kharidian Desert,Skill,Mining,2,Medium,,,,
2370,400,Defeat a Scarab Mage,Defeat a Scarab Mage,Kharidian Desert,Combat,,2,Medium,,,,
2373,401,Defeat a Kalphite Guardian,Defeat a Kalphite Guardian in the Kharidian Desert,Kharidian Desert,Combat,,2,Medium,4.2,,,
2376,402,Cast Ice Rush,Cast the Ice Rush spell,Kharidian Desert,Combat,Magic,2,Medium,0.8,,,
2387,403,Complete the Medium Desert Diary,Complete all of the medium tasks in the Desert Achievement Diary,Kharidian Desert,Achievement,,2,Medium,36.2,AGILITY 75,,
2391,404,Cast Bones to Peaches,Cast the Bones to Peaches spell,Kharidian Desert,Skill,,2,Medium,90.2,,,
2395,405,Complete Spirits of the Elid,Complete the Spirits of the Elid quest,Kharidian Desert,Quest,,2,Medium,86,CONSTRUCTION 30,,
2399,406,Pray at the Elidinis Statuette,Pray at the Elidinis Statuette in Nardah,Kharidian Desert,Other,,2,Medium,67.2,RUNECRAFT 40,,
2403,407,Enter Sophanem,Enter Sophanem,Kharidian Desert,Other,,2,Medium,59.1,HUNTER 35,Requires Fremennik area to be unlocked for task completion (points),
2405,408,Complete Shadow of the Storm,Complete the Shadow of the Storm quest,Kharidian Desert,Quest,,2,Medium,58.6,SMITHING 60,,
5182,409,Floor 1 of the Hallowed Sepulchre,Complete floor 1 of the Hallowed Sepulchre in Darkmeyer,Morytania,Minigame,Agility,2,Medium,6.7,CONSTRUCTION 72; MINING 72,",",
5183,410,Floor 2 of the Hallowed Sepulchre,Complete floor 2 of the Hallowed Sepulchre in Darkmeyer,Morytania,Minigame,Agility,2,Medium,52,MAGIC 87,,
5189,411,Complete the Canifis Agility Course,Complete a lap of the Canifis Rooftop Agility Course,Morytania,Skill,Agility,2,Medium,12.8,PRAYER 70,,
2418,412,Complete the Werewolf Agility Course,Complete a lap of the Werewolf Agility Course,Morytania,Skill,Agility,2,Medium,82.2,SLAYER 30,,
2421,413,Catch a Swamp Lizard in Morytania,Catch a Swamp Lizard in Morytania,Morytania,Skill,Hunter,2,Medium,,,,
5191,414,"Convert 2,000 Daeyalt Shards Into Essence","Convert 2,000 Daeyalt Shards into Daeyalt Essence in Darkmeyer in one go",Morytania,Skill,Mining,2,Medium,78.8,,,
2424,415,Craft a Rune Using Daeyalt Essence,Craft any rune using Daeyalt Essence,Morytania,Skill,Runecraft,2,Medium,29.9,ATTACK 40; SLAYER 47,", Partial completion of  Olaf's Quest",
2426,416,Assemble a Slayer Helm,Assemble a Slayer Helm,Morytania,Combat,Slayer,2,Medium,29.1,,,
2430,417,Defeat a Fiyr Shade,Defeat a Fiyr Shade,Morytania,Combat,,2,Medium,39.1,,,
2434,418,Defeat a Vyrewatch Sentinel,Defeat a Vyrewatch Sentinel in Darkmeyer,Morytania,Combat,,2,Medium,16.2,,,
2438,419,Equip a Piece of any Barrows Armour Set,Equip any piece of any Barrows armour set,Morytania,Combat,,2,Medium,7.9,,,
2441,420,Loot a Barrows Chest,Loot a Barrows Chest once,Morytania,Combat,,2,Medium,46,ATTACK 60,,
2466,421,Complete the Medium Morytania Diary,Complete all of the medium tasks in the Morytania Achievement Diary,Morytania,Achievement,,2,Medium,53.5,AGILITY 40; SLAYER 40,", Completion of  Throne of Miscellania",
2470,422,Complete a Medium Temple Trek,Complete a medium Temple Trek,Morytania,Minigame,,2,Medium,,,,
2473,423,Complete Haunted Mine,Complete the Haunted Mine quest,Morytania,Quest,,2,Medium,14.3,AGILITY 77,Completion of the  Medium Karamja Diary,
2475,424,Complete Ghosts Ahoy,Complete the Ghosts Ahoy quest,Morytania,Quest,,2,Medium,11.5,,,
2477,425,Complete A Taste of Hope,Complete the A Taste of Hope quest,Morytania,Quest,,2,Medium,69.3,FISHING 5,,
2479,426,Achieve 100% Shades of Mort'Ton Sanctity,Achieve 100% Sanctity during the Shades of Mort'ton minigame,Morytania,Minigame,,2,Medium,74.8,FISHING 30,,
2481,427,Equip a Salve Amulet (e),Equip a Salve Amulet (e),Morytania,Other,,2,Medium,33.3,FARMING 72,,
5202,428,Sacrifice Some Dragon Bones at the Chaos Temple,Sacrifice some Dragon Bones at the Western Chaos Temple altar,Wilderness,Skill,Prayer,2,Medium,77.4,,,
2485,429,Bury Some Lava Dragon Bones,Bury some Lava Dragon Bones,Wilderness,Skill,Prayer,2,Medium,65.2,,,
2489,430,Complete the Wilderness Agility Course,Complete a lap of the Wilderness Agility Course,Wilderness,Skill,Agility,2,Medium,74,,,
2490,431,Catch a Black Salamander,Catch a Black Salamander in the Wilderness,Wilderness,Skill,Hunter,2,Medium,58.6,DEFENCE 60,,
2497,432,Fill a Large Pouch,Fill a Large Pouch with Essence,Global,Skill,Runecraft,2,Medium,37.5,,Completion of  TzHaar Fight Cave,
2501,433,Defeat the Crazy Archaeologist,Defeat the Crazy Archaeologist in the Wilderness,Wilderness,Combat,,2,Medium,7.7,,,
2505,434,Defeat Scorpia,Defeat Scorpia in the Wilderness,Wilderness,Combat,,2,Medium,0.2,,,
2509,435,Defeat the Chaos Fanatic,Defeat the Chaos Fanatic in the Wilderness,Wilderness,Combat,,2,Medium,22.3,,See  Karamja Diary#Medium,
2513,436,Defeat the Chaos Elemental,Defeat the Chaos Elemental in the Wilderness,Wilderness,Combat,,2,Medium,37.6,,,
2515,437,Equip a Fedora,Equip a Fedora,Wilderness,Combat,,2,Medium,63.1,,,
2525,438,Obtain an Ecumenical Key,Obtain an Ecumenical Key as a drop in the Wilderness God Wars Dungeon,Wilderness,Combat,,2,Medium,78.1,AGILITY 60,,
2526,439,Equip a Lava Battlestaff,Equip a Lava Battlestaff,Global,Combat,,2,Medium,32.4,AGILITY 90,,
2528,440,Equip a Bracelet of Ethereum,Equip a Bracelet of Ethereum,Wilderness,Combat,,2,Medium,35.6,HUNTER 31,,
2536,441,Equip a God Cape,"Equip either a Saradomin Cape, a Guthix Cape or a Zamorak Cape",Wilderness,Combat,Magic,2,Medium,39.2,FISHING 15,,
2538,442,Cast Saradomin Strike,Cast the Saradomin Strike spell outside of the Mage Arena,Wilderness,Combat,Magic,2,Medium,66.1,FLETCHING 55,,
2539,443,Cast Claws of Guthix,Cast the Claws of Guthix spell outside of the Mage Arena,Wilderness,Combat,Magic,2,Medium,54.4,CONSTRUCTION 50,,
2540,444,Cast Flames of Zamorak,Cast the Flames of Zamorak spell outside of the Mage Arena,Wilderness,Combat,Magic,2,Medium,39.3,FARMING 57,,
2542,445,Complete the Medium Wilderness Diary,Complete all of the medium tasks in the Wilderness Achievement Diary,Wilderness,Achievement,,2,Medium,86.7,,,
2547,446,Open a Looting Bag,Open a Looting Bag,Wilderness,Other,,2,Medium,78.5,ATTACK 60,,
2551,447,Enter the Deep Wilderness Dungeon,Enter the Deep Wilderness Dungeon,Wilderness,Other,,2,Medium,10.2,CRAFTING 98,,
2554,448,Open One of Larran's Chests,Open either Larran's Small Chest or Larran's Big Chest,Wilderness,Combat,,2,Medium,37.5,ATTACK 75; MAGIC 50; SLAYER 87,", ,",
2558,449,Move Your House to Pollnivneach,Move your Player Owned House to Pollnivneach,Kharidian Desert,Skill,Construction,2,Medium,2.5,SLAYER 87,,
5211,450,Defeat a Crocodile,Defeat a Crocodile in the Kharidian Desert,Kharidian Desert,Combat,,2,Medium,64.8,SLAYER 50,,
5212,451,Make a Combat Potion,Make a Combat Potion,Kharidian Desert,Skill,Herblore,2,Medium,40.2,MAGIC 70; SLAYER 93,",",
2563,452,Complete the Medium Varrock Diary,Complete all of the medium tasks in the Varrock Achievement Diary,Misthalin,Achievement,,2,Medium,2.2,DEFENCE 60,,
2569,453,Complete the Medium Ardougne Diary,Complete all of the medium tasks in the Ardougne Achievement Diary,Kandarin,Achievement,,2,Medium,14,,,
5842,454,Complete 10 Laps of the Varrock Agility Course,Complete 10 laps of the Varrock Rooftop Agility Course,Misthalin,Skill,Agility,2,Medium,4,,Desert✓ for  Desert Treasure II completion,
2574,455,Fill 5 Master Clue Collection Log Slots,Fill 5 slots in the Master Clue section of the Collection Log,Global,Minigame,,3,Hard,11.4,,,
5954,456,Equip a Gilded or Trimmed Wizard Item,Equip either a Gilded armour item or trimmed wizard item,Global,Minigame,,3,Hard,6.9,,,
2578,457,Equip a Full Vestment Set,Equip a full set of Vestment robes with all pieces aligned to the same god,Global,Minigame,,3,Hard,4.7,MAGIC 40; PRAYER 60,",",
2581,458,Equip a Full Gilded Set,Equip either a full set of Gilded Rune Armour or a full set of Gilded Dragonhide Armour,Global,Minigame,Defence,3,Hard,0.1,DEFENCE 40,,
2582,459,Equip a Full God Rune Set,Equip a full set of God Rune Armour with all pieces aligned to the same god,Global,Minigame,Defence,3,Hard,12.5,DEFENCE 40,,
2585,460,Equip a Full God Dragonhide Set,"Equip a Blessed Coif, Body, Chaps and Vambraces with all pieces aligned to the same god",Global,Minigame,Defence,3,Hard,8.3,DEFENCE 40; RANGED 70,",",
2587,461,Equip an Ornament Kit Item,Equip any item that has an Ornament Kit attached to it,Global,Minigame,,3,Hard,0.1,,,
2589,462,Equip Some Ranger Boots,Equip a pair of Ranger Boots,Global,Minigame,Ranged,3,Hard,0.1,,,
2592,463,Fill 10 Elite Clue Collection Log Slots,Fill 10 slots in the Elite Clue section of the Collection Log,Global,Minigame,,3,Hard,,,,
2593,464,Fill 15 Hard Clue Collection Log Slots,Fill 15 slots in the Hard Clue section of the Collection Log,Global,Minigame,,3,Hard,,,,
2598,465,Fill 20 Medium Clue Collection Log Slots,Fill 20 slots in the Medium Clue section of the Collection Log,Global,Minigame,,3,Hard,,,,
2599,466,Fill 20 Easy Clue Collection Log Slots,Fill 20 slots in the Easy Clue section of the Collection Log,Global,Minigame,,3,Hard,,,,
2604,467,Fill 10 Beginner Clue Collection Log Slots,Fill 10 slots in the Beginner Clue section of the Collection Log,Global,Minigame,,3,Hard,32.3,,,
2605,468,Gain 10 Unique Items From Master Clues,Gain 10 unique items from Master Clue Scroll Reward Caskets,Global,Minigame,,3,Hard,,,,
2607,469,Gain 10 Unique Items From Elite Clues,Gain 10 unique items from Elite Clue Scroll Reward Caskets,Global,Minigame,,3,Hard,,,,
2609,470,Gain 20 Unique Items From Hard Clues,Gain 20 unique items from Hard Clue Scroll Reward Caskets,Global,Minigame,,3,Hard,,,,
2611,471,Gain 25 Unique Items From Medium Clues,Gain 25 unique items from Medium Clue Scroll Reward Caskets,Global,Minigame,,3,Hard,,,,
2613,472,Gain 35 Unique Items From Easy Clues,Gain 35 unique items from Easy Clue Scroll Reward Caskets,Global,Minigame,,3,Hard,59.3,,,
2615,473,Gain 35 Unique Items From Beginner Clues,Gain 35 unique items from Beginner Clue Scroll Reward Caskets,Global,Minigame,,3,Hard,,,,
2617,474,Gain a Unique Item From a Master Clue,Gain a unique item from a Master Clue Scroll Reward Casket,Global,Minigame,,3,Hard,,,,
2620,475,Gain a Unique Item From an Elite Clue,Gain a unique item from an Elite Clue Scroll Reward Casket,Global,Minigame,,3,Hard,,,,
2635,476,Restore 75 Prayer Points at an Altar,Restore 75 or more Prayer Points at any altar,Global,Combat,Prayer,3,Hard,,,,
2636,477,Reach a Prayer Bonus of 30,Equip enough items to reach a Prayer Bonus of 30 or more,Global,Combat,Prayer,3,Hard,32.5,,,
5603,478,Equip a Mist Battlestaff,Obtain and equip a Mist battlestaff,Global,Combat,Magic,3,Hard,,,,
2654,479,Achieve Your First Level 60,Reach level 60 in any skill,Global,Skill,,3,Hard,,,,
2655,480,Achieve Your First Level 70,Reach level 70 in any skill,Global,Skill,,3,Hard,,,,
2656,481,Achieve Your First Level 80,Reach level 80 in any skill,Global,Skill,,3,Hard,,,,
2665,482,Reach Total Level 1500,Reach a Total Level of 1500,Global,Skill,,3,Hard,,,,
2666,483,Reach Total Level 1750,Reach a Total Level of 1750,Global,Skill,,3,Hard,82.2,,,
2677,484,Reach Base Level 60,Reach level 60 in every skill,Global,Skill,,3,Hard,,,,
2678,485,Reach Base Level 70,Reach level 70 in every skill,Global,Skill,,3,Hard,,,,
1770,486,Steal From a Gem Stall,Steal from a Gem Stall,Global,Skill,Thieving,3,Hard,,,,
4824,487,Check a grown Palm Tree,Check the health of a Palm Tree you've grown,Global,Skill,Farming,3,Hard,29.6,MAGIC 78,"60%  Arceuus favour. You must successfully resurrect your crop to complete the task. If you have the Farmer's Fortune relic, you can still cast this spell on any patch to complete the task.",
1778,488,Dig Up Some Magic Roots,Dig up some Magic Roots from a Magic Tree you've grown,Global,Skill,Farming,3,Hard,,,,
1786,489,Chop 75 Magic Logs,Chop 75 Magic Logs from Magic Trees,Global,Skill,Woodcutting,3,Hard,,,,
1793,490,Cook 100 Sharks,Cook 100 Raw Sharks,Global,Skill,Cooking,3,Hard,,,,
1800,491,Mine 50 Adamantite Ore,Mine 50 Adamantite Ore,Global,Skill,Mining,3,Hard,,,,
1807,492,Fletch a Magic Shortbow,Fletch a Magic Shortbow,Global,Skill,Fletching,3,Hard,93.5,,,
1808,493,Fletch a Rune Crossbow,Fletch a Rune Crossbow,Global,Skill,Fletching,3,Hard,7.3,SLAYER 5,Unlocked Bigger and Badder for 150 Slayer reward points,
1816,494,Defeat a Slayer Boss,Defeat any Slayer Boss,Global,Combat,Slayer,3,Hard,4.8,,100%  Shayzien favour,
1817,495,Complete 50 Slayer Tasks,Complete 50 Slayer Tasks,Global,Combat,Slayer,3,Hard,2.3,,100%  Shayzien favour,
1818,496,Complete 100 Slayer Tasks,Complete 100 Slayer Tasks,Global,Combat,Slayer,3,Hard,,,,
1819,497,Defeat 10 Superior Slayer Creatures,Defeat 10 Superior Slayer Creatures,Global,Combat,Slayer,3,Hard,,,,
1820,498,Defeat 20 Superior Slayer Creatures,Defeat 20 Superior Slayer Creatures,Global,Combat,Slayer,3,Hard,,,,
1830,499,Craft a Dragonstone Amulet,Craft a Dragonstone Amulet,Global,Skill,Crafting,3,Hard,,,,
1831,500,Craft 30 Blue Dragonhide Bodies,Craft 30 Blue Dragonhide Bodies,Global,Skill,Crafting,3,Hard,,,,
1839,501,Catch 100 Shark,Catch 100 Raw Shark whilst Fishing,Global,Skill,Fishing,3,Hard,,,,
1846,502,"Smith 1,000 Adamant Dart Tips","Use an Anvil to smith 1,000 Adamant Dart Tips",Kharidian Desert,Skill,Smithing,3,Hard,,,,
1847,503,Smelt a Runite Bar,Use a Furnace to smelt a Runite Bar,Global,Skill,Smithing,3,Hard,,,,
1855,504,Fill a Hard STASH Unit,Build a Hard STASH unit and fill it with the relevant items,Global,Skill,Construction,3,Hard,0.1,,,
1856,505,Build an Achievement Gallery,Build an Achievement Gallery in your Player Owned House,Global,Skill,Construction,3,Hard,,,,
1863,506,Craft 2500 Essence Into Runes,Use Runecrafting Altars to craft 2500 essence into runes of any type,Global,Skill,Runecraft,3,Hard,,,,
1870,507,Burn 100 Yew Logs,Burn 100 Yew Logs,Global,Skill,Firemaking,3,Hard,,,,
1871,508,Burn Some Magic Logs,Burn some Magic Logs,Global,Skill,Firemaking,3,Hard,,,,
1877,509,Catch a Dragon Impling,Catch a Dragon Impling,Global,Skill,Hunter,3,Hard,17.9,DEFENCE 70; MAGIC 70; RANGED 70; SLAYER 84,", , ,",
1883,510,Complete 250 Laps of a Rooftop Agility Course,Complete 250 laps of any Rooftop Agility Course,Global,Skill,Agility,3,Hard,0.4,ATTACK 78; FISHING 55; SLAYER 95,", ,  Asgarnia✓ for access to God Wars Dungeon,  Kandarin✓ for access to the Barbarian Training miniquest",
1890,511,Make a Saradomin Brew,Make a Saradomin Brew,Global,Skill,Herblore,3,Hard,,,,
1891,512,Clean 100 Grimy Dwarf Weed,Clean 100 Grimy Dwarf Weed,Global,Skill,Herblore,3,Hard,,,,
1898,513,Reach Combat Level 100,Reach Combat Level 100,Global,Combat,,3,Hard,,,,
1899,514,Reach Combat Level 110,Reach Combat Level 110,Global,Combat,,3,Hard,,,,
1908,515,Equip a Dragon Weapon,Equip any Dragon weapon,Global,Combat,Attack,3,Hard,3.5,THIEVING 57,,
1918,516,Equip a Full Black Dragonhide Set,"Equip a Black Dragonhide Body, some Black Dragonhide Chaps and some Black Dragonhide Vambraces",Global,Combat,Ranged,3,Hard,,,,
1921,517,Equip a Magic Shortbow,Equip a Magic Shortbow,Global,Combat,Ranged,3,Hard,90.5,,,
1922,518,Equip a Rune Crossbow,Equip a Rune Crossbow,Global,Combat,Ranged,3,Hard,64.4,,,
1929,519,Equip a Combination Battlestaff or Mystic Staff,Equip either a Combination Battlestaff or a Combination Mystic Staff,Global,Combat,Magic,3,Hard,27.6,,,
1930,520,Cast a Wave Spell,Cast any wave spell,Global,Combat,Magic,3,Hard,6.4,,,
1931,521,Cast a Surge Spell,Cast any surge spell,Global,Combat,Magic,3,Hard,1.7,,,
4833,522,Set up a Magic Bird House,Set up a Magic Bird House on Fossil Island,Misthalin,Skill,Hunter,3,Hard,,,,
4835,523,Catch 200 Implings in Puro-Puro,Catch 200 Implings in Puro-Puro,Misthalin,Minigame,Hunter,3,Hard,67,,,
1942,524,Buy an Ash Covered Tome,Buy an Ash Covered Tome from Petrified Pete's Ore Shop on Fossil Island,Misthalin,Minigame,Mining,3,Hard,,,,
4839,525,Check a grown Magic Tree in Lumbridge,Check the health of a Magic Tree you've grown in Lumbridge,Misthalin,Skill,Farming,3,Hard,0.8,,,
4840,526,Check a grown Mahogany Tree,Check the health of a Mahogany Tree you've grown on Fossil Island,Misthalin,Skill,Farming,3,Hard,,,,
4841,527,Steal a Diamond in Dorgesh-Kaan,Steal a Diamond from a chest in Dorgesh-Kaan,Misthalin,Skill,Thieving,3,Hard,47.1,,,
4844,528,Take the Advanced Shortcut to the Cosmic Altar,Use the Advanced Narrow Walkway Agility Shortcut near the Cosmic Altar,Misthalin,Skill,Agility,3,Hard,,,,
1962,529,Defeat a Rune Dragon,Defeat a Rune Dragon in the Lithkren Vault,Fremennik Province,Combat,,3,Hard,,,,
1967,530,Equip a Hill Giant Club,Equip a Hill Giant Club,Misthalin,Combat,Attack,3,Hard,,,,
1971,531,Equip Bryophyta's Staff,Equip Bryophyta's Staff,Misthalin,Combat,Magic,3,Hard,,,,
1974,532,Defeat the Abyssal Sire,Defeat the Abyssal Sire in the Abyssal Nexus,Misthalin,Combat,,3,Hard,56.8,DEFENCE 20,100%  Shayzien favour,
1976,533,Defeat an Ancient Wyvern,Defeat an Ancient Wyvern on Fossil Island,Misthalin,Combat,Slayer,3,Hard,56.4,,,
1984,534,Complete the Hard Lumbridge & Draynor Diary,Complete all of the hard tasks in the Lumbridge & Draynor Achievement Diary,Misthalin,Achievement,,3,Hard,6.8,FISHING 43; HUNTER 35,",",
4852,535,Check a grown Crystal Tree,Check the health of a Crystal Tree you've grown in Prifddinas,Tirannwn,Skill,Farming,3,Hard,17.2,TOTAL LEVEL 2100,Total level,
2013,536,Catch a Crystal Impling,Catch a Crystal Impling in Prifddinas,Tirannwn,Skill,Hunter,3,Hard,9.5,TOTAL LEVEL 2200,Total level,
2016,537,Complete the Prifddinas Agility Course,Complete a lap of the Prifddinas Agility Course,Tirannwn,Skill,Agility,3,Hard,70,SKILLS 10,Every skill,
4853,538,Complete the Prifddinas Agility Course in 1:10,Complete a lap of the Prifddinas Agility Course in 1:10 or less,Tirannwn,Skill,Agility,3,Hard,67.4,SKILLS 20,Every skill,
2020,539,Pickpocket an Elf 50 Times,Pickpocket an Elf 50 times,Tirannwn,Skill,Thieving,3,Hard,50.7,SKILLS 50,Every skill,
2024,540,Craft a Piece of Crystal Armour,Use a Singing Bowl to craft any piece of Crystal armour,Tirannwn,Skill,Smithing,3,Hard,7.4,SKILLS 90,Every skill,
2028,541,Complete the Gauntlet,Complete the Gauntlet in Prifddinas,Tirannwn,Minigame,,3,Hard,36.8,STRENGTH 99,,
2032,542,Defeat Zalcano,Defeat Zalcano in Prifddinas,Tirannwn,Combat,,3,Hard,37.6,RANGED 99,,
2034,543,Defeat Zulrah,Defeat Zulrah at the Poison Waste,Tirannwn,Combat,,3,Hard,27.9,PRAYER 99,,
2036,544,Defeat a Dark Beast in Tirannwn,Defeat a Dark Beast in Tirannwn,Tirannwn,Combat,Slayer,3,Hard,45.1,MAGIC 99,,
4855,545,Equip a Dark Bow in Tirannwn,Equip a Dark Bow in Tirannwn,Tirannwn,Combat,Ranged,3,Hard,10.4,RUNECRAFT 99,,
2048,546,Equip a Crystal Bow,Equip a Crystal Bow,Tirannwn,Combat,,3,Hard,10.7,CONSTRUCTION 99,,
2051,547,Equip a Crystal Shield,Equip a Crystal Shield,Tirannwn,Combat,,3,Hard,26.8,HITPOINTS 99,,
2054,548,Equip a Crystal Halberd,Equip a Crystal Halberd,Tirannwn,Combat,,3,Hard,9,HERBLORE 99,,
2057,549,Defeat a Nechryael in Tirannwn,Defeat a Nechryael in Tirannwn,Tirannwn,Combat,Slayer,3,Hard,24.9,THIEVING 99,,
2060,550,Craft an Eternal Teleport Crystal,Use a Singing Bowl to craft an Eternal Teleport Crystal,Tirannwn,Other,Smithing,3,Hard,11.5,FLETCHING 99,,
2064,551,Open the Enhanced Crystal Chest,Open the Enhanced Crystal Chest in Prifddinas,Tirannwn,Other,,3,Hard,9.1,HUNTER 99,,
2069,552,Cast Fertile Soil,Cast the Fertile Soil spell,Fremennik Province,Skill,Magic,3,Hard,0.6,SMITHING 99,,
2072,553,Build a Gilded Altar,Build a Gilded Altar in a Chapel in your Player Owned House,Global,Skill,Construction,3,Hard,31,COOKING 99,,
4871,554,Complete the Rellekka Agility Course,Complete a lap of the Rellekka Rooftop Agility Course,Fremennik Province,Skill,Agility,3,Hard,2.5,WOODCUTTING 99,,
2078,555,Harvest a Snapdragon in Weiss,Harvest a Snapdragon you've grown in Weiss,Fremennik Province,Skill,Farming,3,Hard,32.1,FARMING 99,,
4872,556,Trap a Sabre-toothed Kyatt,Trap a Sabre-toothed Kyatt,Fremennik Province,Skill,Hunter,3,Hard,12.7,,,
2083,557,Use Your Portal Nexus to Teleport to Weiss,Use a Portal Nexus in your Player Owned House to teleport to Weiss,Fremennik Province,Skill,Mining,3,Hard,57.7,THIEVING 5,"Fremennik✓,  Kandarin✓, or  Kourend✓",
2087,558,Defeat Vorkath,Defeat Vorkath on Ungael,Fremennik Province,Combat,,3,Hard,49.9,THIEVING 75,"Kandarin✓,  Kourend✓,  Fremennik✓, or  Tirannwn✓, or  Karamja✓ with completion of  TzHaar Fight Cave",
2092,559,Equip an Ava's Assembler,Equip an Ava's Assembler,Fremennik Province,Combat,Ranged,3,Hard,46.2,,"Asgarnia✓,  Morytania✓,  Kandarin✓,  Kourend✓, or  Tirannwn✓",
2101,560,Defeat the Dagannoth Kings Without Leaving,Defeat all three of the Dagannoth Kings in the Waterbirth Island Dungeon without leaving their area,Fremennik Province,Combat,,3,Hard,90.3,WOODCUTTING 6,,
2104,561,Equip a Berserker Ring,Equip a Berserker Ring,Fremennik Province,Combat,,3,Hard,74.6,WOODCUTTING 41,,
2106,562,Equip a Warrior Ring,Equip a Warrior Ring,Fremennik Province,Combat,,3,Hard,36.1,FARMING 75; WOODCUTTING 75,"Kandarin✓,  Kourend✓,  Tirannwn✓,  Desert✓, or  Wilderness✓. Can be completed in  Misthalin✓ with",
2109,563,Equip a Seer's Ring,Equip a Seer's Ring,Fremennik Province,Combat,,3,Hard,90.5,,,
2112,564,Equip an Archer's Ring,Equip an Archer's Ring,Fremennik Province,Combat,,3,Hard,32.7,COOKING 65,,
2117,565,Use the Special Attack of a Dragon Axe,Use the special attack of a Dragon Axe in the Fremennik Province,Fremennik Province,Combat,,3,Hard,80.4,MINING 15,,
2122,566,Equip a Mud Battlestaff,Equip a Mud Battlestaff,Fremennik Province,Combat,Magic,3,Hard,73.6,FLETCHING 20; WOODCUTTING 15,if chopping own log,
2123,567,Equip a Seercull,Equip a Seercull,Fremennik Province,Combat,,3,Hard,75,FLETCHING 15,,
4884,568,Equip a Leaf-Bladed Battleaxe,Equip a Leaf-Bladed Battleaxe in The Fremennik Provinces,Fremennik Province,Combat,,3,Hard,70.5,FLETCHING 35; WOODCUTTING 30,1 Willow logs ( if chopping yourself),
2125,569,Equip a Full Skeletal Armour Set,Equip a full set of Skeletal armour,Fremennik Province,Combat,,3,Hard,53,FLETCHING 59; SMITHING 59,",",
2126,570,Equip a Full Spined Armour Set,Equip a full set of Spined armour,Fremennik Province,Combat,,3,Hard,55.5,FLETCHING 52,Unlocked Broader Fletching using 300 Slayer reward points,
2127,571,Equip a Full Rockshell Armour Set,Equip a full set of Rockshell armour,Fremennik Province,Combat,,3,Hard,39.5,FLETCHING 80,Can be completed in  Misthalin✓ using a tree patch,
2130,572,Complete the Hard Fremennik Diary,Complete all of the hard tasks in the Fremennik Achievement Diary,Fremennik Province,Achievement,,3,Hard,,,,
4885,573,Collect Miscellania Resources at Full Approval,Collect some resources on Miscellania with an approval rating of 100%,Fremennik Province,Other,,3,Hard,81.3,DEFENCE 5,650 to purchase from store,
2142,574,Cook 100 Karambwans,Cook 100 Karambwan,Karamja,Skill,Cooking,3,Hard,0.2,,,
4887,575,Take a Shortcut Across the Shilo Village River,Use the Stepping Stones Agility Shortcut in Shilo Village,Karamja,Skill,Agility,3,Hard,81.1,CRAFTING 20,,
4892,576,Catch 50 Karambwan,Catch 50 Karambwan on Karamja,Karamja,Skill,Fishing,3,Hard,20.7,CRAFTING 71,,
4893,577,Check a grown Calquat Tree,Check the health of a Calquat Tree you've grown on Karamja,Karamja,Skill,Farming,3,Hard,49.8,CRAFTING 90,,
2156,578,Equip an Obsidian Cape,Equip an Obsidian Cape,Karamja,Combat,,3,Hard,65.5,FISHING 40,,
2157,579,Equip a Full Obsidian Armour Set,Equip a full set of Obsidian armour,Karamja,Combat,Defence,3,Hard,55.1,FISHING 50,,
4894,580,Equip a Toktz-Ket-Xil,Equip a Toktz-Ket-Xil,Karamja,Combat,Defence,3,Hard,81.9,SMITHING 15,,
4895,581,Survive a Hit From TzTok-Jad Without Prayer,Survive a Magic or Ranged hit from TzTok-Jad in the TzHaar Fight Cave without using a protection prayer,Karamja,Minigame,,3,Hard,75.6,SMITHING 20,,
4898,582,Equip a TzHaar-Ket-Om,Equip a TzHaar-Ket-Om,Karamja,Combat,Strength,3,Hard,65.1,SMITHING 48,,
2167,583,Equip Some Dragon Platelegs or a Dragon Plateskirt,Equip either some Dragon Platelegs or a Dragon Plateskirt,Karamja,Combat,Defence,3,Hard,75,SMITHING 30,,
4900,584,Equip a Toktz-Xil-Ak,Equip a Toktz-Xil-Ak,Karamja,Combat,Attack,3,Hard,24.6,SMITHING 85,,
4901,585,Equip a Toktz-Xil-Ek,Equip a Toktz-Xil-Ek,Karamja,Combat,Attack,3,Hard,3.9,SMITHING 90,,
